state_name,year,disease,cases
MASSACHUSETTS,1971,RUBELLA,859
MASSACHUSETTS,1972,RUBELLA,495
MASSACHUSETTS,1973,RUBELLA,2089
MASSACHUSETTS,1974,RUBELLA,367
MASSACHUSETTS,1975,RUBELLA,1227
MASSACHUSETTS,1976,RUBELLA,186
MASSACHUSETTS,1977,RUBELLA,414
MASSACHUSETTS,1978,RUBELLA,282
MASSACHUSETTS,1979,RUBELLA,544
MASSACHUSETTS,1980,RUBELLA,97
MASSACHUSETTS,1981,RUBELLA,52
MASSACHUSETTS,1982,RUBELLA,21
MASSACHUSETTS,1983,RUBELLA,15
MASSACHUSETTS,1984,RUBELLA,44
MASSACHUSETTS,1985,RUBELLA,7
MASSACHUSETTS,1986,RUBELLA,4
MASSACHUSETTS,1987,RUBELLA,1
MASSACHUSETTS,1988,RUBELLA,5
MASSACHUSETTS,1989,RUBELLA,1
MASSACHUSETTS,1990,RUBELLA,2
MASSACHUSETTS,1991,RUBELLA,2
MASSACHUSETTS,1993,RUBELLA,0
MASSACHUSETTS,1994,RUBELLA,101
MASSACHUSETTS,1995,RUBELLA,8
MASSACHUSETTS,1996,RUBELLA,22
MASSACHUSETTS,1997,RUBELLA,0
MASSACHUSETTS,1998,RUBELLA,8
MASSACHUSETTS,1999,RUBELLA,5
MASSACHUSETTS,2000,RUBELLA,6
MICHIGAN,1966,RUBELLA,3030
MICHIGAN,1967,RUBELLA,2157
MICHIGAN,1968,RUBELLA,1922
MICHIGAN,1969,RUBELLA,4020
MICHIGAN,1970,RUBELLA,2823
MICHIGAN,1971,RUBELLA,3054
MICHIGAN,1972,RUBELLA,1386
MICHIGAN,1973,RUBELLA,1997
MICHIGAN,1974,RUBELLA,1344
MICHIGAN,1975,RUBELLA,1691
MICHIGAN,1976,RUBELLA,1513
MICHIGAN,1977,RUBELLA,1128
MICHIGAN,1978,RUBELLA,3483
MICHIGAN,1979,RUBELLA,1260
MICHIGAN,1980,RUBELLA,129
MICHIGAN,1981,RUBELLA,48
MICHIGAN,1982,RUBELLA,54
MICHIGAN,1983,RUBELLA,19
MICHIGAN,1984,RUBELLA,23
MICHIGAN,1985,RUBELLA,20
MICHIGAN,1986,RUBELLA,13
MICHIGAN,1987,RUBELLA,9
MICHIGAN,1988,RUBELLA,4
MICHIGAN,1989,RUBELLA,1
MICHIGAN,1990,RUBELLA,9
MICHIGAN,1991,RUBELLA,25
MICHIGAN,1992,RUBELLA,1
MICHIGAN,1993,RUBELLA,3
MICHIGAN,1994,RUBELLA,9
MICHIGAN,1995,RUBELLA,4
MICHIGAN,1996,RUBELLA,0
MICHIGAN,2001,RUBELLA,0
MICHIGAN,2002,RUBELLA,0
MINNESOTA,1966,RUBELLA,123
MINNESOTA,1967,RUBELLA,89
MINNESOTA,1968,RUBELLA,69
MINNESOTA,1969,RUBELLA,238
MINNESOTA,1970,RUBELLA,127
MINNESOTA,1971,RUBELLA,291
MINNESOTA,1972,RUBELLA,103
MINNESOTA,1973,RUBELLA,225
MINNESOTA,1974,RUBELLA,16
MINNESOTA,1975,RUBELLA,37
MINNESOTA,1976,RUBELLA,32
MINNESOTA,1977,RUBELLA,36
MINNESOTA,1978,RUBELLA,135
MINNESOTA,1979,RUBELLA,43
MINNESOTA,1980,RUBELLA,52
MINNESOTA,1981,RUBELLA,9
MINNESOTA,1982,RUBELLA,11
MINNESOTA,1983,RUBELLA,7
MINNESOTA,1984,RUBELLA,5
MINNESOTA,1985,RUBELLA,3
MINNESOTA,1986,RUBELLA,1
MINNESOTA,1990,RUBELLA,43
MINNESOTA,1991,RUBELLA,6
MINNESOTA,1999,RUBELLA,5
MINNESOTA,2000,RUBELLA,1
MISSISSIPPI,1968,RUBELLA,9
MISSISSIPPI,1969,RUBELLA,194
MISSISSIPPI,1970,RUBELLA,91
MISSISSIPPI,1971,RUBELLA,83
MISSISSIPPI,1972,RUBELLA,118
MISSISSIPPI,1973,RUBELLA,234
MISSISSIPPI,1974,RUBELLA,19
MISSISSIPPI,1975,RUBELLA,14
MISSISSIPPI,1976,RUBELLA,11
MISSISSIPPI,1977,RUBELLA,16
MISSISSIPPI,1978,RUBELLA,162
MISSISSIPPI,1979,RUBELLA,92
MISSISSIPPI,1980,RUBELLA,2
MISSISSIPPI,1982,RUBELLA,16
MISSISSIPPI,1984,RUBELLA,3
MISSISSIPPI,1999,RUBELLA,1
MISSOURI,1966,RUBELLA,57
MISSOURI,1967,RUBELLA,224
MISSOURI,1968,RUBELLA,123
MISSOURI,1969,RUBELLA,352
MISSOURI,1970,RUBELLA,437
MISSOURI,1971,RUBELLA,1205
MISSOURI,1972,RUBELLA,473
MISSOURI,1973,RUBELLA,498
MISSOURI,1974,RUBELLA,49
MISSOURI,1975,RUBELLA,732
